model_name,model_display_name,epoch,train_loss,learning_rate,epoch_seconds,precision,recall,f1_score,mean_matched_iou,count_mae,true_positives,false_positives,false_negatives,prediction_count,ground_truth_count
fasterrcnn_resnet50_fpn,Faster R-CNN ResNet50-FPN,1,1.0226355857319303,0.0005,77.2600953578949,0.41626464507222044,0.7101704879478482,0.5248750810024181,0.6968521978576999,6.161764705882353,1208,1694,493,2902,1701
fasterrcnn_resnet50_fpn,Faster R-CNN ResNet50-FPN,2,0.8647586776771479,0.0005,75.22772407531738,0.2764162314181847,0.8089359200465556,0.41203772981937314,0.6933577179383905,16.063725490196077,1376,3602,325,4978,1701
fasterrcnn_resnet50_fpn,Faster R-CNN ResNet50-FPN,3,0.8062991820689704,0.00025,74.94462728500366,0.43582282573539094,0.7924750146967711,0.5623696282444656,0.6977626371360804,6.931372549019608,1348,1745,353,3093,1701
fasterrcnn_resnet50_fpn,Faster R-CNN ResNet50-FPN,4,0.7302816917395426,0.00025,74.82743501663208,0.6022201665122099,0.7654320987649821,0.6740874962709447,0.7208891645091243,3.161764705882353,1302,860,399,2162,1701
fasterrcnn_resnet50_fpn,Faster R-CNN ResNet50-FPN,5,0.7079996480606496,0.00025,75.04580020904541,0.5037509377342446,0.7895355673128809,0.6150675516193932,0.6985493367581197,5.122549019607843,1343,1323,358,2666,1701
fasterrcnn_resnet50_fpn,Faster R-CNN ResNet50-FPN,6,0.6978806973331504,0.000125,74.91670393943787,0.485343228200191,0.7689594356256503,0.5950864417454934,0.7181222826601511,5.264705882352941,1308,1387,393,2695,1701
